DATE,TCP_Number,ESTC_Number,AUTHOR,PUBLISHER,WORD COUNT,TITLE,,,,,,,,
1776,K121560.000,T178476,Hawkins W. (William) 18th cent,London : printed for the author; by J. Rozea No. 11 Little Pulteney-Street near Golden-Square,10657,THE SHRUBS of PARNASSUS OR JUVENILE MUSE.,,,,,,,,
1795,K122211.000,T180656,Francis Philip Sir 1740-1818,[London,3531,SPEECH OF Mr. FRANCIS ON THE SUSPENSION OF THE HABEAS CORPUS ACT FRIDAY JANUARY 23 1795.,,,,,,,,
1796,K122645.000,T182073,Richardson Samuel d. 1805,Chester : printed by C. W. Leadbeater for the author; and sold by W. Button Paternoster-Row; T,28773,AN ESSAY ON THE SURETISHIP OF CHRIST.,,,,,,,,
1743,K122875.000,T182962,Cibber Theophilus 1703-1758,Dublin : [s.n.],2348,EPISTLE FROM Mr. Theophilus Cibber Comedian TO Mr. Thomas Sheridan Tragedian.,,,,,,,,
1799,K123412.000,T184753,Carey George Saville 1743-1807,London : printed by J. W. Myers for W. West; C. Chapple; R. H. Westley; and T. Bellamy,28683,THE BALNEA: OR AN IMPARTIAL DESCRIPTION OF All the popular Watering Places IN ENGLAND Interspersed with original Sketches and incidental Anecdotes in Excursions toMARGATERAMSGATETUNBRIDGE WELLSBRIGHTONLITTLE HAMPTONBOGNARSOUTHAMPTONLYMINGTONWEYMOUTHBATHBRISTOL HOT-WELLSCHELTENHAMMALVERNBUXTONHARROWGATESCARBOROUGHTYNMOUTH andYARMOUTH. WITH Observations on several ancient and respectable Towns and Cities leading to the above remarkable Places.,,,,,,,,
1706,K124816.000,T189602,Defoe Daniel 1661?-1731,London : [s.n.],2197,D' FOE's Answer to the Quakers Catechism: OR A Dark LANTHORN for a Friend of the Light.,,,,,,,,
1774,K124952.000,T190261,Goldsmith Oliver 1728-1774,London : printed for G. Kearsley No. 46 Fleet-Street,109522,AN ABRIDGMENT OF THE HISTORY OF ENGLAND FROM The INVASION of JULIUS CAESAR to the DEATH of GEORGE II. By Dr. GOLDSMITH.,,,,,,,,
1770,K125097.000,T190913,Brown John 1715-1766,Kendal : printed by J. Ashburner,1063,A DESCRIPTION OF THE LAKE AT KESWICK (And the adjacent COUNTRY) IN CUMBERLAND. COMMUNICATED IN A LETTER TO A FRIEND. BY A LATE POPULAR WRITER.,,,,,,,,
1760,K125362.000,T192194,Carey Henry 1687?-1743,[London] : Printed and sold in Aldermary Church-Yard London,682,Pretty SALLY's Garland. OR Johnny's Kind Courtship. In Two PARTS.,,,,,,,,
1788,K125893.000,T194401,Francis Philip Sir 1740-1818,London : printed for John Abraham No. 3 St. Swithin's Lane Lombard-Street; and to be had of a,6275,THE ANSWER OF PHILIP FRANCIS ESQ. TO THE CHARGES EXHIBITED AGAINST HIM GENERAL CLAVERING AND COLONEL MONSON. BY SIR ELIJAH IMPEY KNIGHT WHEN AT THE BAR OF THE HOUSE OF COMMONS ON HIS DEFENCE TO THE NUNDUCOMAR CHARGE.,,,,,,,,
1788,K127859.000,T208380,Sheridan Richard Brinsley 1751-1816,London : sold by J. Dicrie No. 120 opposite Exeter-'change in the Strand; and by all the book,17268,THE SPEECH OF R. B. SHERIDAN ESQ. ON SUMMING UP THE SECOND CHARGE AGAINST WARREN HASTINGS ESQ. BEFORE THE HIGH COURT OF PARLIAMENT IN WESTMINSTER-HALL TUESDAY JUNE 3 1788 AND THREE SUBSEQUENT DAYS.,,,,,,,,
1795,K131924.000,T224811,Carey Henry 1687?-1743,[London] : Printed and sold by J Davenport No. 6 Little Chatherine-Street Strand London,290,Sally of our Alley.,,,,,,,,
1775,K133021.000,W3591,Glover Richard 1712-1785,[New York] : London printed: New-York re-printed by H. Gaine in Hanover-Square,16339,THE SUBSTANCE OF THE EVIDENCE ON THE PETITION Presented by the West-India Planters and Merchants TO THE Hon. HOUSE of COMMONS As it was introduced at the BAR and summ'd up By Mr. GLOVER On THURSDAY the 16th of MARCH 1775.,,,,,,,,
1745,K000122.000,N203,Jones Henry 1721-1770,Dublin : [s.n.],499,THE Bricklayer's POEM TO THE Countess of CHESTERFIELD On Her LADYSHIP'S saving the SOLDIERS from being shot.,,,,,,,,
1765,K000415.000,N682,Kelly Hugh,London : printed for W. Nicoll at the Paper-Mill in St. Paul's-Church-Yard,2106,AN ELEGY TO THE MEMORY OF THE RIGHT HONOURABLE WILLIAM late EARL of BATH.,,,,,,,,
1732,K000913.000,N1476,Savage Richard d. 1743,London : printed for J. Roberts in Warwick-Lane,1645,AN EPISTLE TO THE Right Honourable Sir ROBERT WALPOLE KNIGHT of the Most Noble Order of the Garter.,,,,,,,,
1763,K000958.000,N1526,Kemble John Philip 1757-1823,Dublin : printed by James Hoey,19729,THE FEMALE OFFICER OR THE HUMOURS of the ARMY A COMEDY.,,,,,,,,
1795,K001133.000,N1762,More Hannah 1745-1833,[Bath] : Sold by S. Hazard (printer in the Cheap Repository for Religious and Moral Tracts) at,891,THE CARPENTER; Or the DANGER of EVIL COMPANY.,,,,,,,,
1769,K001176.000,N1818,Murphy Arthur 1727-1805,London : printed for J. Fell  No. 14 Pater-Noster-Row ; and J. Roson No. 54 St. Martin's Le,31332,GENUINE MEMOIRS OF THE LIFE AND ADVENTURES OF THE CELEBRATED MISS ANN ELLIOT.,,,,,,,,
1783,K001312.000,N2031,O'Keeffe John 1747-1833,Newry : printed by R. Stevenson,7972,THE AGREEABLE SURPRISE.,,,,,,,,
1783,K001382.000,N2120,Jephson Robert 1736-1803,Cork : printed for Anthony Edwards Book-Seller No. 3 Castle-Street,10660,THE HOTEL: OR THE SERVANT WITH TWO MASTERS. AS IT WAS PERFORMED At the THEATRE-ROYAL Smock-Alley WITH DISTINGUISHED APPLAUSE.,,,,,,,,
1704,K001985.000,N3073,Congreve William 1670-1729,London : printed for Jacob Tonson: and sold by R. Wellington G. Strahan and B. Lintott,31592,LOVE for LOVE. A COMEDY. Acted at the THEATRE in Little-Lincoln's-Inn-Fields BY His Majesty's Servants.,,,,,,,,
1764,K002004.000,N3107,Lloyd Robert 1733-1764,London : printed for R. Withy at the Dunciad in Cornhill; W. Griffin in Fetter-Lane; Mr. Becke,9803,THE Capricious Lovers; A COMIC OPERA. As it is performed at the THEATRE ROYAL IN DRURY-LANE.,,,,,,,,
1784,K002071.000,N3220,Trusler John 1735-1820,London : printed for the author and sold by R. Baldwin Pater-Noster Row,83638,A COMPENDIUM OF USEFUL KNOWLEDGE CONTAINING A concise Explanation of every thing a young Man ought to know to enable him to converse on all general Topics.,,,,,,,,
1796,K002867.000,N4462,Holcroft Thomas 1745-1809,London : printed for G. G. and J. Robinson Paternoster Row,18761,THE MAN OF TEN THOUSAND A COMEDY.,,,,,,,,
1746,K002991.000,N4667,Macklin Charles 1697?-1797,London : printed for R. Francklin  in Covent-Garden ; R. Dodsley  in Pall-Mall ; and J. Brothe,20170,King HENRY the VII. OR The POPISH IMPOSTOR.,,,,,,,,
1766,K003286.000,N5216,Anstey Christopher 1724-1805,[London] : Sold by J. Dodsley; J. Wilson &amp;#38; J. Fell; and J. Almon London; W. Frederick at Bath;,12769,THE NEW BATH GUIDE: OR MEMOIRS of the B_Â¢Ã‡Â«Â®Ã‡Æ’Ë˜R_Â¢Ã‡Â«Â®Ã‡Æ’Ë˜D FAMILY.,,,,,,,,
1799,K003605.000,N5823,Lewis M. G. (Matthew Gregory) 1775-1818,London : printed for J. Bell No. 148 Oxford-Street,4844,THE LOVE OF GAIN: A POEM.,,,,,,,,
1783,K003643.001,N5887,Blair Hugh 1718-1800,Dublin : printed for Messrs. Whitestone Colles Burnet Moncrieffe Gilbert Walker Exshaw Wh,97362,LECTURES ON RHETORIC AND BELLES LETTRES.,,,,,,,,
1783,K003643.002,N5887,Blair Hugh 1718-1800,Dublin : printed for Messrs. Whitestone Colles Burnet Moncrieffe Gilbert Walker Exshaw Wh,99841,LECTURES ON RHETORIC AND BELLES LETTRES.,,,,,,,,
1783,K003643.003,N5887,Blair Hugh 1718-1800,Dublin : printed for Messrs. Whitestone Colles Burnet Moncrieffe Gilbert Walker Exshaw Wh,96297,LECTURES ON RHETORIC AND BELLES LETTRES.,,,,,,,,
1780,K003810.001,N6237,Pratt Mr. (Samuel Jackson) 1749-1814,[Bath] : Printed for Pratt and Clinch Bath; and R. Baldwin London,20049,EMMA CORBETT; OR THE MISERIES OF CIVIL WAR.,,,,,,,,
1780,K003810.002,N6237,Pratt Mr. (Samuel Jackson) 1749-1814,[Bath] : Printed for Pratt and Clinch Bath; and R. Baldwin London,19314,EMMA CORBETT; OR THE MISERIES OF CIVIL WAR.,,,,,,,,
1780,K003810.003,N6237,Pratt Mr. (Samuel Jackson) 1749-1814,[Bath] : Printed for Pratt and Clinch Bath; and R. Baldwin London,18885,EMMA CORBETT; OR THE MISERIES OF CIVIL WAR.,,,,,,,,
1706,K003860.000,N6321,Defoe Daniel 1661?-1731,London : [s.n.],9861,AN ESSAY At Removing National Prejudices AGAINST A UNION with SCOTLAND.,,,,,,,,
1785,K004179.000,N6903,O'Keeffe John 1747-1833,Dublin : printed for W. Wilson No. 6 Dame-Street,16192,FONTAINBLEAU; OR OUR WAY IN FRANCE.,,,,,,,,
1713,K004609.000,N7768,Congreve William 1670-1729,London : printed for R. Wellington at the Dolphin and Crown in St. Paul's Church-Yard,22312,INCOGNITA: OR LOVE AND DUTY RECONCIL'D. A NOVEL.,,,,,,,,
1714,K004738.000,N8030,Arbuthnot John 1667-1735,London : printed for J. Moor and Sold by the Booksellers of London and Westminster,3837,A Farther Continuation OF THE HISTORY OF THE Crown-Inn.,,,,,,,,
1790,K004915.000,N8313,More Hannah 1745-1833,Dublin : sold by William Watson. And by Chapmen and Hawkers,4072,THE DIVINE MODEL: OR CHRISTIAN's EXEMPLAR. TO WHICH IS ADDED THE DRAM-SHOP.,,,,,,,,
1773,K004944.000,N8371,Jerningham Mr. (Edward) 1737?-1812,London : printed for J. Robson Bookseller New Bond-Street,2650,FALDONI AND TERESA.,,,,,,,,
1774,K005472.000,N9405,Hazlitt William 1737-1820,London : printed for J. Johnson No 72. in St. Paul's Church-Yard,15261,HUMAN AUTHORITY IN MATTERS OF FAITH REPUGNANT TO CHRISTIANITY: ILLUSTRATED IN TWO DISCOURSES ON MATTH. xxiii. 8.,,,,,,,,
1712,K005971.000,N10231,Arbuthnot John 1667-1735,London : printed for John Morphew near Stationer's-Hall,6389,JOHN BULL In His SENSES: BEING THE SECOND PART OF Law is a Bottomless-Pit.,,,,,,,,
1763,K006014.000,N10277,LLoyd Robert 1733-1764,London : printed for G. Kearsly opposite St. Martin's Church Ludgate-Street; and W. Flexney n,2141,THE NEW-RIVER HEAD. A TALE. Attempted in the Manner of Mr. C.DENIS. And Inscribed to JOHN WILKES Esq.,,,,,,,,
1785,K006726.000,N11183,O'Keeffe John 1747-1833,Dublin : printed by John Smith,7215,PEEPING TOM OF COVENTRY.,,,,,,,,
1789,K007216.000,N11949,Kemble John Philip 1757-1823,London : printed for T. and J. Egerton Whitehall,11691,THE PANNEL,,,,,,,,
1793,K007219.000,N11952,Hoare Prince 1755-1834,Dublin : printed for F. Farquhar College-Green,7409,THE PRIZE OR 2 5 3 8 A Musical Farce in Two Acts AS PERFORMED BY HIS MAJESTY'S COMPANY.,,,,,,,,
1796,K007545.000,N12361,Lennox Charlotte ca. 1729-1804,[London,381,PROPOSALS FOR PUBLISHING A NEW AND IMPROVED EDITION OF SHAKSPEARE ILLUSTRATED.,,,,,,,,
1763,K007863.000,N12801,Jones Henry 1721-1770,Dublin : printed for William Watson Bookseller at the Poets Heads in Capel-Street,1058,THE ROYAL VISION: IN AN ODE TO PEACE. BY HENRY JONES Author of the EARL OF ESSEX KEW GARDEN &amp;c.,,,,,,,,
1776,K007929.000,N12881,Macpherson James 1736-1796,London : printed for T. Cadell in the Strand,19405,THE RIGHTS OF GREAT BRITAIN ASSERTED AGAINST THE CLAIMS OF AMERICA: BEING AN ANSWER TO THE DECLARATION OF THE GENERAL CONGRESS.,,,,,,,,
1793,K007960.000,N12927,Murphy Arthur 1727-1805,London : printed by John Bell British Library Strand Bookseller to His Royal Highness the Pri,20251,THE RIVAL SISTERS.,,,,,,,,
1792,K008158.001,N13221,Radcliffe Ann Ward 1764-1823,Dublin : printed for Messrs. P. Wogan P Byrne A. Grueber W. M'Kenzie W. Sleater J. Moore J,62266,THE Romance of the Forest: INTERSPERSED WITH SOME PIECES OF POETRY.,,,,,,,,
1792,K008158.002,N13221,Radcliffe Ann Ward 1764-1823,Dublin : printed for Messrs. P. Wogan P Byrne A. Grueber W. M'Kenzie W. Sleater J. Moore J,70246,THE Romance of the Forest: INTERSPERSED WITH SOME PIECES OF POETRY.,,,,,,,,
1799,K008390.000,N13630,More Hannah 1745-1833,[London] : Sold by J. Evans (printer to the Cheap Repository for Moral and Religions Tracts) N,4460,CHEAP REPOSITORY.,,,,,,,,
1783,K008736.000,N14089,Macklin Charles 1697?-1797,Dublin : sold by the booksellers,12112,THE TRUE-BORN IRISHMAN; OR IRISH FINE LADY. A COMEDY 0F TWO ACTS.,,,,,,,,
1795,K008784.000,N14164,More Hannah 1745-1833,[London] : Sold by J. Evans and Co. (printers to the Cheap Repository for Moral and Religious Tr,23827,Cheap Repository.,,,,,,,,
1779,K008857.001,N14258,Pratt Mr. (Samuel Jackson) 1749-1814,London : printed for Richardson and Urquhart under the Royal Exchange,24816,THE TUTOR OF TRUTH. BY THE AUTHOR OF THE PUPIL OF PLEASURE &amp;c. &amp;c. IN TWO VOLUMES.,,,,,,,,
1779,K008857.002,N14258,Pratt Mr. (Samuel Jackson) 1749-1814,London : printed for Richardson and Urquhart under the Royal Exchange,25907,THE TUTOR OF TRUTH. BY THE AUTHOR OF THE PUPIL OF PLEASURE &amp;c. &amp;c. IN TWO VOLUMES.,,,,,,,,
1766,K008947.000,N14373,Kelly Hugh 1739-1777,London : printed for G. Kearsly (no 1.) in Ludgate-Street,6302,THESPIS: OR A CRITICAL EXAMINATION INTO THE MERITS of all the Principal PERFORMERS BELONGING TO DRURY-LANE THEATRE.,,,,,,,,
1796,K009548.000,N15158,More Hannah 1745-1833,[London] : Sold by J. Marshall  (printer to the Cheap Repository for Moral and Religious Tracts,4060,CHEAP REPOSITORY. BLACK GILES the Poacher; With some Account of a Family who had rather live by their Wits that their Work.,,,,,,,,
1718,K009650.000,N15315,Defoe Daniel 1661?-1731,London : printed for W. Taylor at the Sign of the Ship in Pater-Noster-Row,80916,A CONTIN_â€__ATION OF LETTERS Written by a Turkish Spy AT PARIS. Giving an impartial Account to the Divan at Constantinople of the most Remarkable Transactions of Europe and discovering several Intrigues and Secrets of the Christian Courts especially of that of France; continued from the Year 1687 to the Year 1693.,,,,,,,,
1714,K009653.000,N15318,Arbuthnot John 1667-1735,London : printed for J. Moor and sold by the booksellers of London and Westminster ,3243,A CONTINUATION OF THE HISTORY OF THE Crown-Inn: With CHARACTERS of some of the late SERVANTS; And the PROCEEDING of the TRUSTEES To the Coming of the New LANDLORD.,,,,,,,,
1762,K009746.000,N15478,Macpherson James 1736-1796,London : printed by T. Gardner  at Cowley's Head opposite St. Clement's Church in the Strand ;,5571,THE BATTLE of LORA. A POEM WITH Some FRAGMENTS written in the ERSE or IRISH LANGUAGE BY OSSIAN the SON of FINGAL.,,,,,,,,
1758,K009952.000,N15838,Home John 1722-1808,London : printed for A. Millar in the Strand,13511,AGIS: A TRAGEDY.,,,,,,,,
1742,K010754.000,N17467,Boreman Thomas fl. 1730-1743,[London] : Printed for Tho. Boreman London,6753,THE HISTORY OF CAJANUS THE Swedish GIANT From his BIRTH To the present Time.,,,,,,,,
1787,K010810.000,N17625,Lee Sophia 1750-1824,London : printed for T. Cadell In The Strand,3544,A HERMIT'S TALE: RECORDED BY HIS OWN HAND AND FOUND IN HIS CELL.,,,,,,,,
1763,K011382.000,N19051,King Thomas 1730-1805,Dublin : printed for A. Leathly . J. Exshaw P. Willson S. Price W. Sleater E. Watts H. Brad,7107,Love at First Sight: A BALLAD FARCE OF TWO ACTS.,,,,,,,,
1786,K011869.000,N20009,O'Keeffe John 1747-1833,Dublin [s.n.],8147,PATRICK in PRUSSIA OR LOVE IN A CAMP; A COMIC OPERA IN TWO ACTS WITH ALL THE ORIGINAL SONGS As performed at the Theatres Royal Covent Garden and Smock Alley.,,,,,,,,
1751,K012429.000,N21184,Mendez Moses d. 1758,London : printed for S. Baker at Chaucer's-Head in Russel-Street Covent-Garden,2613,THE SEASONS. IN IMITATION OF SPENSER.,,,,,,,,
1782,K012500.000,N21272,More Hannah 1745-1833,London : printed for T. Cadell In The Strand,30815,SACRED DRAMAS: CHIEFLY INTENDED FOR YOUNG PERSONS: THE SUBJECTS TAKEN FROM THE BIBLE. TO WHICH IS ADDED SENSIBILITY A POEM.,,,,,,,,
1780,K013036.000,N22364,Pratt Mr. (Samuel Jackson) 1749-1814,Bath : printed and sold by R. Cruttwell: sold also by Messrs. Bull Taylor Sheldon Tennent an,1946,THE SHADOWS of SHAKESPEARE: A MONODY OCCASIONED BY THE DEATH of Mr. GARRICK. BEING APRIZE POEM WRITTEN FOR THE VASE AT BATH-EASTON. THE SECOND EDITION.,,,,,,,,
1791,K013038.000,N22368,Jerningham Mr. (Edward) 1737?-1812,London : printed for J. Robson New Bond-Street,3318,THE SHAKSPEARE GALLERY A POEM. BY MR. JERNINGHAM.,,,,,,,,
1794,K013141.000,N22586,Hoare Prince 1755-1834,[London] : Printed for the curious and sold by the booksellers in general,4121,MY GRANDMOTHER; A MUSICAL FARCE IN TWO ACTS AS PERFORMED AT THE THEATRE ROYAL HAY MARKET.,,,,,,,,
1795,K013509.000,N23252,O'Keeffe John 1747-1833,London : printed by H. Pace NO. 56 High-Street Borough,1942,THE SIEGE OF TROY; OR FAMOUS TROJAN HORSE A GRAND HEROIC SERIO-COMIC TRAGIC SPECTACLE.,,,,,,,,
1765,K013872.000,N23987,Hull Thomas 1728-1808,London : printed for the author,5791,THE SPANISH LADY A MUSICAL ENTERTAINMENT IN TWO ACTS; Founded on the PLAN of the OLD BALLAD.,,,,,,,,
1797,K014256.000,N24967,O'Keeffe John 1747-1833,Dublin : printed by John Whitworth No. 14 Exchange-Street,10645,THE WICKLOW MOUNTAINS; OR THE LAD OF THE HILLS A COMIC OPERA; IN TWO ACTS.,,,,,,,,
1780,K014363.000,N25228,Holcroft Thomas 1745-1809,London : printed for Fielding and Walker,16522,A PLAIN AND SUCCINCT NARRATIVE OF THE LATE RIOTS AND DISTURBANCES IN THE CITIES OF LONDON AND WESTMINSTER AND BOROUGH OF SOUTHWARK.,,,,,,,,
1788,K014737.000,N26138,More Hannah 1745-1833,London : printed for T. Cadell in the Strand,11455,THOUGHTS ON THE IMPORTANCE OF THE MANNERS OF THE GREAT TO GENERAL SOCIETY.,,,,,,,,
1775,K014954.000,N26712,Macklin Charles 1697?-1797,Edinburgh : printed for and sold by John and James Ainslies Booksellers No 4 St Andrew's Stree,1122,CASE MR. MACKLIN LATE OF COVENT-GARDEN THEATRE AGAINST Mess. Clarke Aldys Lee James and Miles.,,,,,,,,
1721,K015012.000,N26855,Defoe Daniel 1661?-1731,Lonon [sic] : printed for A. Moore and sold by the booksellers of London and Westminster,7749,THE CASE OF Mr. LAW Truly Stated. In Answer to a Pamphlet entitul'd A LETTER to Mr. LAW.,,,,,,,,
1798,K015852.000,N29953,Murphy Arthur 1727-1805,London : printed by and for Barker and Son,20914,ARMINIUS: OR THE CHAMPION OF LIBERTY A TRAGEDY. WITH AN HISTORICAL PREFACE.,,,,,,,,
1756,K016037.000,N30986,Kenrick W. (William) 1725?-1779,London [s.n.],5715,EPISTLES TO LORENZO.,,,,,,,,
1719,K018256.000,N47837,Defoe Daniel 1661?-1731,London : printed for W. Taylor at the Ship in Pater-Noster-Row,111276,THE FARTHER ADVENTURES OF ROBINSON CRUSOE; Being the Second and Last Part OF HIS LIFE And of the STRANGE SURPRIZING ACCOUNTS of his TRAVELS Round three Parts of the Globe.,,,,,,,,
1768,K018401.000,N49119,Goldsmith Oliver 1728-1774,London : printed for W. Griffin in Catharine-Street Strand,21748,THE GOOD NATUR'D MAN: A COMEDY. As Performed at the THEATRE-ROYAL IN COVENT-GARDEN.,,,,,,,,
1790,K019588.000,N71632,More Hannah 1745-1833,Dublin : sold by William Watson No. 7 Capel-Street Printer to the Cheap Repository for Religi,2558,THE HAPPY WATERMAN.,,,,,,,,
1760,K019745.001,P3417,,London [England] : printed for J. Newbery in St. Paul's Church-Yard and J. Coote in Pater Noste,98568,THE Lady's Museum,,,,,,,,
1760,K019745.002,P3417,,London [England] : printed for J. Newbery in St. Paul's Church-Yard and J. Coote in Pater Noste,112846,THE LADY'S MUSEUM.,,,,,,,,
1792,K019867.000,T93,Morton Thomas 1764-1838,London : printed for W. Miller Old Bond-Srreet,15413,COLUMBUS: OR A WORLD DISCOVERED.,,,,,,,,
1761,K019941.000,T221,Lloyd Robert 1733-1764,London : printed for William Flexney near Grays-Inn Gate Holborn,2223,AN EPISTLE TO C. CHURCHILL AUTHOR of the ROSCIAD.,,,,,,,,
1788,K019951.000,T232,Hayley William 1745-1820,London : printed for T. Cadell in the Strand,3830,OCCASIONAL STANZAS WRITTEN AT THE REQUEST OF THE REVOLUTION SOCIETY AND RECITED ON THEIR ANNIVERSARY NOVEMBER 4 1788.,,,,,,,,
1761,K019952.000,T233,Murphy Arthur 1727-1805,London : printed for M. Cooper in Pater-Noster Row,2391,AN ODE TO THE NAIADS OF FLEET-DITCH.,,,,,,,,
1754,K020101.000,T469,Jones Henry 1721-1770,London : [s.n.],3583,THE RELIEF OR DAY THOUGHTS: A POEM.,,,,,,,,
1767,K020289.000,T772,Murphy Arthur 1727-1805,London : printed for P. Vaillant in the Strand,24084,THE SCHOOL FOR GUARDIANS.,,,,,,,,
1760,K020295.000,T779,Murphy Arthur 1727-1805,London : printed for P. Vaillant opposite Southampton-Street in the Strand,16541,THE WAY TO KEEP HIM A COMEDY In THREE ACTS: As it is perform'd at the Theatre-Royal in Drury-Lane.,,,,,,,,
1774,K020296.000,T780,Hull Thomas 1728-1808,London : printed for John Bell near Exeter-Exchange Strand,17716,HENRY the SECOND; OR THE FALL of ROSAMOND: A TRAGEDY; AS IT IS PERFORMED AT THE THEATRE-ROYAL COVENT-GARDEN.,,,,,,,,
